cve,rank,reports_submitted_count,epss
CVE-2023-2754,2215,1,0.00053
CVE-2023-27604,1416,2,0.00046
CVE-2023-27604,1416,2,0.00046
CVE-2023-27706,2215,1,0.00042
CVE-2023-27706,2215,1,0.00042
CVE-2023-27899,2215,1,0.00042
CVE-2023-27899,2215,1,0.00042
CVE-2023-2796,427,17,0.0443
CVE-2023-27997,2215,1,0.13326
CVE-2023-28112,1416,1,0.0009
CVE-2023-28121,2215,1,0.90976
CVE-2023-28121,2215,1,0.90976
CVE-2023-28121,2215,1,0.90976
CVE-2023-2813,1416,2,0.00126
CVE-2023-2825,1416,2,0.1592
CVE-2023-2825,1416,2,0.1592
CVE-2023-2828,2215,1,0.00127
CVE-2023-28316,2215,1,0.0012
CVE-2023-28316,2215,1,0.0012
CVE-2023-28316,2215,1,0.0012
CVE-2023-28320,1416,2,0.00169
CVE-2023-28321,1416,2,0.00189
CVE-2023-28322,900,4,0.00129
CVE-2023-28342,2215,1,0.00109
CVE-2023-28342,2215,1,0.00109
CVE-2023-28358,2215,1,0.00067
CVE-2023-28359,2215,1,0.00054
CVE-2023-28360,2215,1,0.00047
CVE-2023-28360,2215,1,0.00047
CVE-2023-28364,2215,1,0.00055
CVE-2023-28432,900,4,0.84842
CVE-2023-28432,900,4,0.84842
CVE-2023-28439,317,2,0.00339
CVE-2023-28439,317,2,0.00339
CVE-2023-28475,2215,1,0.00088
CVE-2023-28475,2215,1,0.00088
CVE-2023-28475,2215,1,0.00088
CVE-2023-28475,2215,1,0.00088
CVE-2023-28477,1098,3,0.00103
CVE-2023-28477,1098,3,0.00103
CVE-2023-28596,2215,1,0.00042
CVE-2023-28643,2215,1,0.00107
CVE-2023-28643,2215,1,0.00107
CVE-2023-28643,2215,1,0.00107
CVE-2023-28643,2215,1,0.00107
CVE-2023-28644,2215,1,0.00074
CVE-2023-28645,2215,1,0.00095
CVE-2023-28647,2215,1,0.0006
CVE-2023-28707,1416,2,0.00208
CVE-2023-28708,1416,1,0.00093
CVE-2023-28708,1416,1,0.00093
CVE-2023-28709,2215,1,0.00668
CVE-2023-28819,2215,1,0.00103
CVE-2023-28819,2215,1,0.00103
CVE-2023-28819,2215,1,0.00103
CVE-2023-28819,2215,1,0.00103
CVE-2023-28819,2215,1,0.00103
CVE-2023-28820,2215,1,0.00067
CVE-2023-28821,2215,1,0.00078
CVE-2023-28821,2215,1,0.00078
CVE-2023-28834,2215,1,0.00071
CVE-2023-28834,2215,1,0.00071
CVE-2023-28834,2215,1,0.00071
CVE-2023-28845,2215,1,0.00053
CVE-2023-28847,2215,1,0.0017
CVE-2023-28847,2215,1,0.0017
CVE-2023-28879,560,10,0.00375
CVE-2023-28879,560,10,0.00375
CVE-2023-28997,2215,1,0.00104
CVE-2023-28997,2215,1,0.00104
CVE-2023-28998,2215,1,0.00104
CVE-2023-29000,2215,1,0.00079
CVE-2023-29000,2215,1,0.00079
CVE-2023-29007,2215,1,0.00441
CVE-2023-29007,2215,1,0.00441
CVE-2023-29197,1416,2,0.00255
CVE-2023-29198,2215,1,0.0005
CVE-2023-29247,2215,1,0.001
CVE-2023-29247,2215,1,0.001
CVE-2023-29291,2215,1,0.0006
CVE-2023-29297,2215,1,0.00109
CVE-2023-29298,263,71,0.94364
CVE-2023-29300,593,9,0.96893
CVE-2023-29357,517,5,0.89392
CVE-2023-29489,133,313,0.00388
CVE-2023-2996,2215,1,0.00331
CVE-2023-30019,7,28,0.0018
CVE-2023-3040,2215,1,0.00088
CVE-2023-3040,2215,1,0.00088
CVE-2023-30539,2215,1,0.00114
CVE-2023-30540,2215,1,0.00088
CVE-2023-30540,2215,1,0.00088
CVE-2023-30540,2215,1,0.00088
CVE-2023-30540,2215,1,0.00088
CVE-2023-30581,1416,2,0.00054
CVE-2023-30581,1416,2,0.00054
CVE-2023-30585,1416,2,0.00071
CVE-2023-30586,1416,2,0.00068
CVE-2023-30586,1416,2,0.00068
CVE-2023-30588,2215,1,0.00068
CVE-2023-30589,1416,2,0.00165
CVE-2023-30590,1416,2,0.00071
CVE-2023-3079,118,7,0.10463
CVE-2023-30800,2215,1,0.00045
CVE-2023-30864,2215,1,0.00042
CVE-2023-30913,2215,1,0.00042
CVE-2023-30915,2215,1,0.00042
CVE-2023-30916,2215,1,0.00042
CVE-2023-30916,2215,1,0.00042
CVE-2023-30918,2215,1,0.00042
CVE-2023-30919,2215,1,0.00042
CVE-2023-30920,2215,1,0.00042
CVE-2023-30921,2215,1,0.00042
CVE-2023-30921,2215,1,0.00042
CVE-2023-30923,2215,1,0.00042
CVE-2023-30923,2215,1,0.00042
CVE-2023-30923,2215,1,0.00042
CVE-2023-30923,2215,1,0.00042
CVE-2023-30925,2215,1,0.00042
CVE-2023-30927,2215,1,0.00042
CVE-2023-30927,2215,1,0.00042
CVE-2023-30927,2215,1,0.00042
CVE-2023-30928,2215,1,0.00042
CVE-2023-30928,2215,1,0.00042
CVE-2023-30929,2215,1,0.00042
CVE-2023-30930,2215,1,0.00042
CVE-2023-30931,2215,1,0.00042
CVE-2023-30932,2215,1,0.00042
CVE-2023-30935,2215,1,0.00042
CVE-2023-30936,2215,1,0.00042
CVE-2023-30937,2215,1,0.00042
CVE-2023-30938,2215,1,0.00042
CVE-2023-30938,2215,1,0.00042
CVE-2023-30939,2215,1,0.00042
CVE-2023-30942,2215,1,0.00042
CVE-2023-30942,2215,1,0.00042
CVE-2023-30946,2215,1,0.00047
CVE-2023-30948,2215,1,0.00058
CVE-2023-30952,2215,1,0.00048
CVE-2023-30956,2215,1,0.00058
CVE-2023-30958,2215,1,0.0005
CVE-2023-30958,2215,1,0.0005
CVE-2023-30960,2215,1,0.00047
CVE-2023-31102,2215,1,0.00048
CVE-2023-31145,2215,1,0.00078
CVE-2023-3124,1098,3,0.0007
CVE-2023-31999,2215,1,0.00123
CVE-2023-32002,1416,2,0.00105
CVE-2023-32004,1416,2,0.00077
CVE-2023-32006,1416,2,0.00077
CVE-2023-32074,2215,1,0.00098
CVE-2023-3210,2215,1,0.00044
CVE-2023-3219,2215,1,0.15341
CVE-2023-3219,2215,1,0.15341
CVE-2023-32315,2215,1,0.97362
CVE-2023-32319,2215,1,0.00081
CVE-2023-32320,2215,1,0.00127
CVE-2023-32320,2215,1,0.00127
CVE-2023-32445,1416,2,0.00102
CVE-2023-32559,2215,1,0.0005
CVE-2023-32559,2215,1,0.0005
CVE-2023-32559,2215,1,0.0005
CVE-2023-32789,2215,1,0.00042
CVE-2023-32789,2215,1,0.00042
CVE-2023-32808,2215,1,0.00042
CVE-2023-32812,2215,1,0.00042
CVE-2023-32813,2215,1,0.00042
CVE-2023-32814,2215,1,0.00042
CVE-2023-32815,2215,1,0.00042
CVE-2023-32817,2215,1,0.00042
CVE-2023-32819,2215,1,0.00042
CVE-2023-32825,2215,1,0.00042
CVE-2023-32827,2215,1,0.00042
CVE-2023-32827,2215,1,0.00042
CVE-2023-32830,2215,1,0.00042
CVE-2023-32830,2215,1,0.00042
CVE-2023-32838,2215,1,0.00042
CVE-2023-32839,2215,1,0.00042
CVE-2023-32839,2215,1,0.00042
CVE-2023-32841,2215,1,0.0008
CVE-2023-32842,2215,1,0.0008
CVE-2023-32843,2215,1,0.0008
CVE-2023-32843,2215,1,0.0008
CVE-2023-32844,2215,1,0.0008
CVE-2023-32844,2215,1,0.0008
CVE-2023-32846,2215,1,0.0008
CVE-2023-32847,2215,1,0.00048
CVE-2023-32850,2215,1,0.00049
CVE-2023-32851,2215,1,0.00048
CVE-2023-32851,2215,1,0.00048
CVE-2023-32853,2215,1,0.00042
CVE-2023-32853,2215,1,0.00042
CVE-2023-32853,2215,1,0.00042
CVE-2023-32853,2215,1,0.00042
CVE-2023-32854,2215,1,0.00042
CVE-2023-32855,2215,1,0.00042
CVE-2023-32856,2215,1,0.00042
CVE-2023-32856,2215,1,0.00042
CVE-2023-32857,2215,1,0.00042
CVE-2023-32859,2215,1,0.00042
CVE-2023-32860,2215,1,0.00042
CVE-2023-32860,2215,1,0.00042
CVE-2023-32861,2215,1,0.00042
CVE-2023-32861,2215,1,0.00042
CVE-2023-32862,2215,1,0.00042
CVE-2023-32863,2215,1,0.00042
CVE-2023-32866,2215,1,0.00042
CVE-2023-32868,2215,1,0.00042
CVE-2023-32868,2215,1,0.00042
CVE-2023-32870,2215,1,0.00042
CVE-2023-32870,2215,1,0.00042
CVE-2023-32872,2215,1,0.00042
CVE-2023-32875,2215,1,0.00042
CVE-2023-32875,2215,1,0.00042
CVE-2023-32884,2215,1,0.00042
CVE-2023-32885,2215,1,0.00042
CVE-2023-32889,2215,1,0.00058
CVE-2023-32889,2215,1,0.00058
CVE-2023-32889,2215,1,0.00058
CVE-2023-32889,2215,1,0.00058
CVE-2023-32891,2215,1,0.00042
CVE-2023-33160,1416,2,0.00685
CVE-2023-33182,2215,1,0.00083
CVE-2023-33182,2215,1,0.00083
CVE-2023-33183,2215,1,0.00073
CVE-2023-33184,2215,1,0.00087
CVE-2023-33405,1416,2,0.00082
CVE-2023-3362,2215,1,0.00063
CVE-2023-3362,2215,1,0.00063
CVE-2023-3362,2215,1,0.00063
CVE-2023-3363,2215,1,0.00043
CVE-2023-3363,2215,1,0.00043
CVE-2023-33652,2215,1,0.00192
CVE-2023-3385,2215,1,0.00085
CVE-2023-3385,2215,1,0.00085
CVE-2023-33881,2215,1,0.00042
CVE-2023-33882,2215,1,0.00042
CVE-2023-33882,2215,1,0.00042
CVE-2023-33884,2215,1,0.00042
CVE-2023-33885,2215,1,0.00042
CVE-2023-33887,2215,1,0.00042
CVE-2023-33889,2215,1,0.00042
CVE-2023-33889,2215,1,0.00042
CVE-2023-33890,2215,1,0.00042
CVE-2023-33890,2215,1,0.00042
CVE-2023-33892,2215,1,0.00042
CVE-2023-33893,2215,1,0.00042
CVE-2023-33899,2215,1,0.00042
CVE-2023-33901,2215,1,0.00042
CVE-2023-33902,2215,1,0.00042
CVE-2023-33904,2215,1,0.00042
CVE-2023-33905,2215,1,0.00042
CVE-2023-33906,2215,1,0.00042
CVE-2023-33907,2215,1,0.00042
CVE-2023-33907,2215,1,0.00042
CVE-2023-33907,2215,1,0.00042
CVE-2023-33916,2215,1,0.00042
CVE-2023-33917,2215,1,0.00042
CVE-2023-33917,2215,1,0.00042
CVE-2023-33918,2215,1,0.00042
CVE-2023-33918,2215,1,0.00042
CVE-2023-34020,631,8,0.00076
CVE-2023-34037,474,15,0.00048
CVE-2023-34038,1416,2,0.0005
CVE-2023-34051,2215,1,0.0017
CVE-2023-34051,2215,1,0.0017
CVE-2023-34051,2215,1,0.0017
CVE-2023-34056,1416,1,0.00043
CVE-2023-3413,2215,1,0.00121
CVE-2023-3424,2215,1,0.00078
CVE-2023-3424,2215,1,0.00078
CVE-2023-34362,2215,1,0.96945
CVE-2023-34362,2215,1,0.96945
CVE-2023-34362,2215,1,0.96945
CVE-2023-3444,2215,1,0.00053
CVE-2023-3462,2215,1,0.00047
CVE-2023-3467,1098,3,0.00043
CVE-2023-3484,2215,1,0.00063
CVE-2023-3487,2215,1,0.00043
CVE-2023-3487,2215,1,0.00043
CVE-2023-34939,2215,1,0.01725
CVE-2023-34939,2215,1,0.01725
CVE-2023-3500,2215,1,0.0005
CVE-2023-35036,2215,1,0.00139
CVE-2023-35036,2215,1,0.00139
CVE-2023-35078,359,28,0.96833
CVE-2023-35081,1098,3,0.70251
CVE-2023-35082,474,15,0.96803
CVE-2023-35171,2215,1,0.00105
CVE-2023-35171,2215,1,0.00105
CVE-2023-35171,2215,1,0.00105
CVE-2023-35172,2215,1,0.0013
CVE-2023-35173,2215,1,0.00065
CVE-2023-35173,2215,1,0.00065
CVE-2023-3524,2215,1,0.00053
CVE-2023-3524,2215,1,0.00053
CVE-2023-35797,2215,1,0.00286
CVE-2023-35797,2215,1,0.00286
CVE-2023-35797,2215,1,0.00286
CVE-2023-35798,2215,1,0.00046
CVE-2023-3580,2215,1,0.00076
CVE-2023-35813,119,105,0.82001
CVE-2023-35927,2215,1,0.00138
CVE-2023-35927,2215,1,0.00138
CVE-2023-35928,2215,1,0.00242
CVE-2023-35928,2215,1,0.00242
CVE-2023-35928,2215,1,0.00242
CVE-2023-35928,2215,1,0.00242
CVE-2023-35928,2215,1,0.00242
CVE-2023-35928,2215,1,0.00242
CVE-2023-36053,2215,1,0.0019
CVE-2023-36053,2215,1,0.0019
CVE-2023-36478,1416,2,0.00403
CVE-2023-36478,1416,2,0.00403
CVE-2023-36560,89,3,0.00046
CVE-2023-36664,499,13,0.00055
CVE-2023-3676,2215,1,0.00058
CVE-2023-3676,2215,1,0.00058
CVE-2023-36829,2215,1,0.00089
CVE-2023-36829,2215,1,0.00089
CVE-2023-36845,22,45,0.96184
CVE-2023-36899,89,3,0.00143
CVE-2023-36917,447,1,0.00103
CVE-2023-37260,2215,1,0.00101
CVE-2023-37260,2215,1,0.00101
CVE-2023-37379,1098,3,0.00144
CVE-2023-37415,2215,1,0.00071
CVE-2023-37415,2215,1,0.00071
CVE-2023-37450,2215,1,0.00157
CVE-2023-3747,2215,1,0.00158
CVE-2023-3766,2215,1,0.00053
CVE-2023-3774,2215,1,0.00053
CVE-2023-37979,1098,3,0.00106
CVE-2023-37979,1098,3,0.00106
CVE-2023-37999,2215,1,0.00043
CVE-2023-37999,2215,1,0.00043
CVE-2023-38000,2215,1,0.00131
CVE-2023-38040,2215,1,0.00046
CVE-2023-38042,2215,1,0.00043
CVE-2023-3820,2215,1,0.00056
CVE-2023-38203,685,7,0.966
CVE-2023-38203,685,7,0.966
CVE-2023-38204,810,5,0.01157
CVE-2023-38205,201,200,0.95459
CVE-2023-38206,2215,1,0.00065
CVE-2023-38208,2215,1,0.00068
CVE-2023-38236,2215,1,0.00174
CVE-2023-38408,42,8,0.02751
CVE-2023-38437,2215,1,0.00042
CVE-2023-38437,2215,1,0.00042
CVE-2023-38439,2215,1,0.00042
CVE-2023-38439,2215,1,0.00042
CVE-2023-38440,2215,1,0.00042
CVE-2023-38440,2215,1,0.00042
CVE-2023-38441,2215,1,0.00042
CVE-2023-38441,2215,1,0.00042
CVE-2023-38441,2215,1,0.00042
CVE-2023-38442,2215,1,0.00042
CVE-2023-38443,2215,1,0.00042
CVE-2023-38445,2215,1,0.00042
CVE-2023-38445,2215,1,0.00042
CVE-2023-38446,2215,1,0.00042
CVE-2023-38446,2215,1,0.00042
CVE-2023-38447,2215,1,0.00042
CVE-2023-38447,2215,1,0.00042
CVE-2023-38449,2215,1,0.00042
CVE-2023-38450,2215,1,0.00042
CVE-2023-38451,2215,1,0.00042
CVE-2023-38454,2215,1,0.00042
CVE-2023-38456,2215,1,0.00042
CVE-2023-38458,2215,1,0.00042
CVE-2023-38460,2215,1,0.00042
CVE-2023-38460,2215,1,0.00042
CVE-2023-38463,2215,1,0.00042
CVE-2023-38464,2215,1,0.00042
CVE-2023-38465,2215,1,0.00042
CVE-2023-38465,2215,1,0.00042
CVE-2023-38466,2215,1,0.00042
CVE-2023-38497,2215,1,0.00042
CVE-2023-38545,1416,2,0.00319
CVE-2023-38547,2215,1,0.0024
CVE-2023-38547,2215,1,0.0024
CVE-2023-38551,2215,1,0.00043
CVE-2023-38552,1416,2,0.00214
CVE-2023-38553,2215,1,0.00042
CVE-2023-38633,2215,1,0.00158
CVE-2023-38633,2215,1,0.00158
CVE-2023-38633,2215,1,0.00158
CVE-2023-38633,2215,1,0.00158
CVE-2023-38646,1098,3,0.91055
CVE-2023-38646,1098,3,0.91055
CVE-2023-38709,65,2,0.00044
CVE-2023-38709,65,2,0.00044
CVE-2023-3906,2215,1,0.00045
CVE-2023-39151,1416,2,0.00097
CVE-2023-3917,2215,1,0.00046
CVE-2023-3917,2215,1,0.00046
CVE-2023-3920,2215,1,0.00045
CVE-2023-3922,2215,1,0.00046
CVE-2023-3922,2215,1,0.00046
CVE-2023-3932,2215,1,0.00076
CVE-2023-39325,1416,2,0.00209
CVE-2023-39331,1098,3,0.00054
CVE-2023-39332,1416,2,0.00062
CVE-2023-39332,1416,2,0.00062
CVE-2023-3950,2215,1,0.00045
CVE-2023-3950,2215,1,0.00045
CVE-2023-39508,2215,1,0.00118
CVE-2023-39553,1416,2,0.00089
CVE-2023-3994,2215,1,0.00055
CVE-2023-39952,2215,1,0.0008
CVE-2023-39952,2215,1,0.0008
CVE-2023-39953,2215,1,0.00056
CVE-2023-39954,2215,1,0.00063
CVE-2023-39954,2215,1,0.00063
CVE-2023-39954,2215,1,0.00063
CVE-2023-39956,1416,2,0.00043
CVE-2023-39956,1416,2,0.00043
CVE-2023-39959,2215,1,0.0007
CVE-2023-39959,2215,1,0.0007
CVE-2023-39962,2215,1,0.00064
CVE-2023-4008,2215,1,0.00146
CVE-2023-4011,2215,1,0.00055
CVE-2023-40167,2215,1,0.0006
CVE-2023-40167,2215,1,0.0006
CVE-2023-40167,2215,1,0.0006
CVE-2023-4018,2215,1,0.00046
CVE-2023-40272,2215,1,0.00135
CVE-2023-40273,900,4,0.00136
CVE-2023-4053,2215,1,0.00123
CVE-2023-4053,2215,1,0.00123
CVE-2023-40577,2215,1,0.00045
CVE-2023-40577,2215,1,0.00045
CVE-2023-40584,2215,1,0.00044
CVE-2023-40584,2215,1,0.00044
CVE-2023-40631,2215,1,0.00042
CVE-2023-40631,2215,1,0.00042
CVE-2023-40632,2215,1,0.00088
CVE-2023-40634,2215,1,0.00042
CVE-2023-40634,2215,1,0.00042
CVE-2023-40635,2215,1,0.00042
CVE-2023-40635,2215,1,0.00042
CVE-2023-40637,2215,1,0.00042
CVE-2023-40637,2215,1,0.00042
CVE-2023-40639,2215,1,0.00042
CVE-2023-40640,2215,1,0.00042
CVE-2023-40640,2215,1,0.00042
CVE-2023-40640,2215,1,0.00042
CVE-2023-40640,2215,1,0.00042
CVE-2023-40641,2215,1,0.00042
CVE-2023-40641,2215,1,0.00042
CVE-2023-40642,2215,1,0.00042
CVE-2023-40642,2215,1,0.00042
CVE-2023-40643,2215,1,0.00042
CVE-2023-40643,2215,1,0.00042
CVE-2023-40644,2215,1,0.00042
CVE-2023-40645,2215,1,0.00042
CVE-2023-40646,2215,1,0.00042
CVE-2023-40649,2215,1,0.00042
CVE-2023-40650,2215,1,0.00042
CVE-2023-4069,2215,1,0.00266
CVE-2023-4105,2215,1,0.00048
CVE-2023-41080,1098,2,0.00244
CVE-2023-41080,1098,2,0.00244
CVE-2023-41080,1098,2,0.00244
CVE-2023-41266,1098,3,0.86271
CVE-2023-41267,2215,1,0.00152
CVE-2023-41267,2215,1,0.00152
CVE-2023-41718,2215,1,0.00043
CVE-2023-41763,26,9,0.05214
CVE-2023-41877,2215,1,0.00044
CVE-2023-41877,2215,1,0.00044
CVE-2023-41892,593,9,0.86465
CVE-2023-42282,2215,1,0.00084
CVE-2023-42282,2215,1,0.00084
CVE-2023-42633,2215,1,0.00042
CVE-2023-42635,2215,1,0.00042
CVE-2023-42635,2215,1,0.00042
CVE-2023-42636,2215,1,0.00042
CVE-2023-42639,2215,1,0.00042
CVE-2023-42640,2215,1,0.00042
CVE-2023-42641,2215,1,0.00042
CVE-2023-42643,2215,1,0.00042
CVE-2023-42644,2215,1,0.00042
CVE-2023-42645,2215,1,0.00042
CVE-2023-42651,2215,1,0.00042
CVE-2023-42653,2215,1,0.00042
CVE-2023-42653,2215,1,0.00042
CVE-2023-42663,1416,2,0.00059
CVE-2023-42672,2215,1,0.00042
CVE-2023-42673,2215,1,0.00042
CVE-2023-42673,2215,1,0.00042
CVE-2023-42674,2215,1,0.00042
CVE-2023-42676,2215,1,0.00042
CVE-2023-42676,2215,1,0.00042
CVE-2023-42677,2215,1,0.00042
CVE-2023-42677,2215,1,0.00042
CVE-2023-42678,2215,1,0.00042
CVE-2023-42679,2215,1,0.00042
CVE-2023-42681,2215,1,0.00042
CVE-2023-42681,2215,1,0.00042
CVE-2023-42682,2215,1,0.00042
CVE-2023-42682,2215,1,0.00042
CVE-2023-42683,2215,1,0.00042
CVE-2023-42683,2215,1,0.00042
CVE-2023-42685,2215,1,0.00042
CVE-2023-42685,2215,1,0.00042
CVE-2023-42686,2215,1,0.00042
CVE-2023-42687,2215,1,0.00042
CVE-2023-42687,2215,1,0.00042
CVE-2023-42687,2215,1,0.00042
CVE-2023-42688,2215,1,0.00042
CVE-2023-42690,2215,1,0.00042
CVE-2023-42692,2215,1,0.00042
CVE-2023-42693,2215,1,0.00042
CVE-2023-42694,2215,1,0.00042
CVE-2023-42696,2215,1,0.00042
CVE-2023-42697,2215,1,0.00042
CVE-2023-42697,2215,1,0.00042
CVE-2023-42697,2215,1,0.00042
CVE-2023-42697,2215,1,0.00042
CVE-2023-42698,2215,1,0.00042
CVE-2023-42698,2215,1,0.00042
CVE-2023-42701,2215,1,0.00042
CVE-2023-42701,2215,1,0.00042
CVE-2023-42703,2215,1,0.00042
CVE-2023-42704,2215,1,0.00042
CVE-2023-42707,2215,1,0.00042
CVE-2023-42711,2215,1,0.00042
CVE-2023-42711,2215,1,0.00042
CVE-2023-42714,2215,1,0.00042
CVE-2023-42714,2215,1,0.00042
CVE-2023-42715,2215,1,0.00042
CVE-2023-42715,2215,1,0.00042
CVE-2023-42716,2215,1,0.00088
CVE-2023-42716,2215,1,0.00088
CVE-2023-42717,2215,1,0.00088
CVE-2023-42718,2215,1,0.00042
CVE-2023-42721,2215,1,0.00042
CVE-2023-42722,2215,1,0.00042
CVE-2023-42723,2215,1,0.00042
CVE-2023-42724,2215,1,0.00042
CVE-2023-42724,2215,1,0.00042
CVE-2023-42725,2215,1,0.00042
CVE-2023-42727,2215,1,0.00042
CVE-2023-42728,2215,1,0.00042
CVE-2023-42728,2215,1,0.00042
CVE-2023-42729,2215,1,0.00042
CVE-2023-42729,2215,1,0.00042
CVE-2023-42729,2215,1,0.00042
CVE-2023-42730,2215,1,0.00042
CVE-2023-42731,2215,1,0.00042
CVE-2023-42731,2215,1,0.00042
CVE-2023-42732,2215,1,0.00042
CVE-2023-42733,2215,1,0.00042
CVE-2023-42733,2215,1,0.00042
CVE-2023-42733,2215,1,0.00042
CVE-2023-42750,2215,1,0.00042
CVE-2023-42751,2215,1,0.00042
CVE-2023-42781,2215,1,0.00086
CVE-2023-42792,2215,1,0.00101
CVE-2023-42794,1098,2,0.00045
CVE-2023-42795,1098,2,0.00974
CVE-2023-42795,1098,2,0.00974
CVE-2023-42795,1098,2,0.00974
CVE-2023-43115,403,5,0.00205
CVE-2023-43115,403,5,0.00205
CVE-2023-43120,2215,1,0.0005
CVE-2023-43177,1098,3,0.96266
CVE-2023-43208,2215,1,0.96487
CVE-2023-43494,2215,1,0.00044
CVE-2023-43494,2215,1,0.00044
CVE-2023-43494,2215,1,0.00044
CVE-2023-43495,2215,1,0.0009
CVE-2023-43495,2215,1,0.0009
CVE-2023-43496,2215,1,0.00055
CVE-2023-43497,2215,1,0.0005
CVE-2023-43498,2215,1,0.0005
CVE-2023-4357,84,11,0.00188
CVE-2023-4378,2215,1,0.00045
CVE-2023-4400,2215,1,0.00049
CVE-2023-4400,2215,1,0.00049
CVE-2023-4400,2215,1,0.00049
CVE-2023-4400,2215,1,0.00049
CVE-2023-44148,2215,1,0.00043
CVE-2023-44148,2215,1,0.00043
CVE-2023-44148,2215,1,0.00043
CVE-2023-44206,2215,1,0.00091
CVE-2023-44206,2215,1,0.00091
CVE-2023-44352,271,66,0.00677
CVE-2023-44402,2215,1,0.0005
CVE-2023-44402,2215,1,0.0005
CVE-2023-44487,270,4,0.70756
CVE-2023-45143,1416,2,0.00863
CVE-2023-45148,2215,1,0.00053
CVE-2023-45149,2215,1,0.00053
CVE-2023-45149,2215,1,0.00053
CVE-2023-45150,2215,1,0.00051
CVE-2023-45150,2215,1,0.00051
CVE-2023-45151,2215,1,0.0006
CVE-2023-45648,810,4,0.00222
CVE-2023-45648,810,4,0.00222
CVE-2023-45802,227,1,0.00402
CVE-2023-45849,2215,1,0.00116
CVE-2023-45855,276,1,0.0043
CVE-2023-46132,2215,1,0.00046
CVE-2023-46132,2215,1,0.00046
CVE-2023-46218,1416,2,0.00071
CVE-2023-46218,1416,2,0.00071
CVE-2023-46219,2215,1,0.00052
CVE-2023-46288,2215,1,0.00049
CVE-2023-46288,2215,1,0.00049
CVE-2023-46298,4,18,0.00049
CVE-2023-4630,2215,1,0.00045
CVE-2023-4634,593,9,0.0216
CVE-2023-4647,2215,1,0.00046
CVE-2023-46589,900,3,0.00484
CVE-2023-46589,900,3,0.00484
CVE-2023-46604,2215,1,0.96351
CVE-2023-46604,2215,1,0.96351
CVE-2023-46646,2215,1,0.00051
CVE-2023-46646,2215,1,0.00051
CVE-2023-46646,2215,1,0.00051
CVE-2023-46646,2215,1,0.00051
CVE-2023-46647,2215,1,0.00057
CVE-2023-46649,2215,1,0.00042
CVE-2023-46695,1416,2,0.00064
CVE-2023-46729,1098,3,0.00052
CVE-2023-46747,1098,3,0.97273
CVE-2023-4680,2215,1,0.00048
CVE-2023-4680,2215,1,0.00048
CVE-2023-46805,371,22,0.95867
CVE-2023-46810,2215,1,0.00043
CVE-2023-46810,2215,1,0.00043
CVE-2023-47037,2215,1,0.00104
CVE-2023-47037,2215,1,0.00104
CVE-2023-47037,2215,1,0.00104
CVE-2023-48291,2215,1,0.00104
CVE-2023-48291,2215,1,0.00104
CVE-2023-48302,2215,1,0.00053
CVE-2023-48302,2215,1,0.00053
CVE-2023-48303,2215,1,0.00053
CVE-2023-48305,2215,1,0.00045
CVE-2023-48305,2215,1,0.00045
CVE-2023-48307,2215,1,0.00068
CVE-2023-48307,2215,1,0.00068
CVE-2023-48307,2215,1,0.00068
CVE-2023-48307,2215,1,0.00068
CVE-2023-48308,2215,1,0.00049
CVE-2023-48339,2215,1,0.00042
CVE-2023-48339,2215,1,0.00042
CVE-2023-48339,2215,1,0.00042
CVE-2023-48343,2215,1,0.00042
CVE-2023-48344,2215,1,0.00042
CVE-2023-48344,2215,1,0.00042
CVE-2023-48347,2215,1,0.00042
CVE-2023-48349,2215,1,0.00042
CVE-2023-48350,2215,1,0.00042
CVE-2023-48351,2215,1,0.00042
CVE-2023-48351,2215,1,0.00042
CVE-2023-48353,2215,1,0.00042
CVE-2023-48354,2215,1,0.00042
CVE-2023-48354,2215,1,0.00042
CVE-2023-48523,2215,1,0.00047
CVE-2023-48523,2215,1,0.00047
CVE-2023-48649,2215,1,0.00052
CVE-2023-48649,2215,1,0.00052
CVE-2023-48649,2215,1,0.00052
CVE-2023-48650,2215,1,0.00043
CVE-2023-48651,2215,1,0.00043
CVE-2023-48652,2215,1,0.00046
CVE-2023-48653,2215,1,0.00043
CVE-2023-48653,2215,1,0.00043
CVE-2023-48795,56,32,0.96574
CVE-2023-49103,87,4,0.95313
CVE-2023-49314,2215,1,0.00042
CVE-2023-4947,631,1,0.00045
CVE-2023-4966,10,82,0.97129
CVE-2023-49785,1416,1,0.00049
CVE-2023-49790,2215,1,0.00046
CVE-2023-49790,2215,1,0.00046
CVE-2023-49792,2215,1,0.00068
CVE-2023-49792,2215,1,0.00068
CVE-2023-49792,2215,1,0.00068
CVE-2023-50387,91,1,0.05003
CVE-2023-50783,2215,1,0.00073
CVE-2023-50975,2215,1,0.00045
CVE-2023-50975,2215,1,0.00045
CVE-2023-5106,2215,1,0.00048
CVE-2023-5106,2215,1,0.00048
CVE-2023-5129,2215,1,0.00043
CVE-2023-51379,2215,1,0.0006
CVE-2023-51379,2215,1,0.0006
CVE-2023-51380,2215,1,0.00059
CVE-2023-51502,2215,1,0.00091
CVE-2023-51662,2215,1,0.0005
CVE-2023-51667,2215,1,0.00043
CVE-2023-51676,2215,1,0.00049
CVE-2023-51701,2215,1,0.00048
CVE-2023-51767,447,1,0.00051
CVE-2023-5178,2215,1,0.02426
CVE-2023-5207,1416,2,0.01875
